transaction_id,customer_id,transaction_date,channel,status,amount,cost,gross_profit
T0038064,C004179,2021-05-01,Store,Cancelled,446.73,283.2,163.53000000000003
T0011427,C006289,2021-05-01,Store,Completed,142.16,63.01,79.15
T0018628,C008958,2021-05-01,Store,Completed,373.49,209.2,164.29000000000002
T0022932,C006877,2021-05-01,Store,Completed,302.89,185.86,117.02999999999997
T0041194,C009327,2021-05-01,Mobile,Completed,292.05,95.28,196.77
T0025639,C005468,2021-05-01,Web,Completed,103.99,64.63,39.36
T0046733,C002132,2021-05-01,Store,Completed,421.47,259.33,162.14000000000004
T0007984,C004418,2021-05-02,Mobile,Completed,46.16,17.17,28.989999999999995
T0003595,C003974,2021-05-02,Web,Completed,244.11,102.94,141.17000000000002
T0008136,C001752,2021-05-02,Mobile,Completed,153.88,94.47,59.41
T0042701,C006417,2021-05-02,Mobile,Returned,201.83,110.63,91.20000000000002
T0026594,C005900,2021-05-02,Web,Returned,293.23,108.12,185.11
T0025626,C003711,2021-05-02,Mobile,Completed,56.27,24.93,31.340000000000003
T0038279,C008998,2021-05-02,Mobile,Returned,304.53,141.9,162.62999999999997
T0005067,C000835,2021-05-02,Web,Completed,326.12,212.74,113.38
T0038581,C008552,2021-05-02,Store,Cancelled,256.46,177.89,78.57
T0029238,C008517,2021-05-02,Web,Completed,205.78,123.47,82.31
T0027074,C007373,2021-05-02,Store,Completed,182.98,102.48,80.49999999999999
T0030089,C004843,2021-05-03,Store,Completed,188.01,65.78,122.22999999999999
T0005101,C001519,2021-05-03,Mobile,Completed,266.17,96.59,169.58
T0026270,C007974,2021-05-03,Partner,Completed,159.9,106.62,53.28
T0025996,C003528,2021-05-03,Store,Completed,322.59,135.92,186.67
T0048902,C003401,2021-05-03,Mobile,Completed,83.75,37.94,45.81
T0014724,C003153,2021-05-03,Partner,Completed,163.37,89.26,74.11
T0044082,C000484,2021-05-03,Web,Completed,434.31,192.87,241.44
T0038087,C009012,2021-05-03,Partner,Completed,208.45,121.24,87.21
T0021552,C004167,2021-05-03,Mobile,Returned,301.57,131.65,169.92
T0006305,C001497,2021-05-03,Web,Completed,16.94,10.28,6.660000000000002
T0034018,C008541,2021-05-03,Mobile,Completed,159.04,56.02,103.01999999999998
T0040757,C003596,2021-05-03,Web,Completed,192.3,107.16,85.14000000000001
T0049935,C003553,2021-05-03,Mobile,Completed,363.65,177.66,185.98999999999998
T0044075,C000782,2021-05-03,Web,Completed,462.19,198.41,263.78
T0004637,C001994,2021-05-03,Mobile,Completed,110.52,42.21,68.31
T0030865,C001441,2021-05-04,Mobile,Completed,28.81,14.49,14.319999999999999
T0017106,C004268,2021-05-04,Store,Completed,98.12,53.66,44.46000000000001
T0024999,C004642,2021-05-04,Partner,Completed,274.49,171.11,103.38
T0029318,C008936,2021-05-04,Web,Completed,156.23,93.08,63.14999999999999
T0049984,C007072,2021-05-04,Mobile,Completed,447.94,290.28,157.66000000000003
T0032559,C003403,2021-05-04,Partner,Completed,459.72,219.34,240.38000000000002
T0035429,C000824,2021-05-04,Mobile,Completed,136.11,78.13,57.98000000000002
T0001396,C009040,2021-05-04,Store,Completed,271.51,187.06,84.44999999999999
T0044942,C003129,2021-05-04,Mobile,Completed,140.13,79.48,60.64999999999999
T0019549,C007854,2021-05-04,Mobile,Completed,305.81,178.48,127.33000000000001
T0040304,C001375,2021-05-04,Web,Completed,220.85,69.45,151.39999999999998
T0038183,C001063,2021-05-04,Partner,Completed,228.14,112.86,115.27999999999999
T0007054,C006630,2021-05-04,Web,Completed,386.73,154.11,232.62
T0027298,C000317,2021-05-04,Partner,Completed,418.77,268.22,150.54999999999995
T0014631,C008283,2021-05-04,Mobile,Completed,489.84,257.95,231.89
T0017936,C001719,2021-05-04,Web,Completed,491.69,215.31,276.38
T0035407,C000235,2021-05-04,Mobile,Completed,304.6,142.47,162.13000000000002
T0035000,C009264,2021-05-05,Web,Returned,221.86,112.89,108.97000000000001
T0004326,C000307,2021-05-05,Web,Completed,257.36,91.45,165.91000000000003
T0013123,C003248,2021-05-05,Web,Completed,435.79,207.03,228.76000000000002
T0006210,C003115,2021-05-05,Web,Completed,316.4,107.74,208.65999999999997
T0029834,C002928,2021-05-05,Mobile,Completed,146.42,46.91,99.50999999999999
T0022476,C001630,2021-05-05,Store,Completed,289.8,130.07,159.73000000000002
T0024382,C007742,2021-05-05,Web,Completed,218.92,100.15,118.76999999999998
T0004453,C008187,2021-05-05,Web,Completed,215.74,79.55,136.19
T0039017,C001040,2021-05-05,Web,Cancelled,334.9,216.17,118.72999999999999
T0027863,C006066,2021-05-05,Web,Completed,242.51,74.13,168.38
T0042754,C000115,2021-05-05,Store,Completed,300.0,143.13,156.87
T0005209,C003983,2021-05-05,Mobile,Completed,487.26,274.08,213.18
T0042774,C008424,2021-05-05,Web,Completed,223.03,134.76,88.27000000000001
T0048110,C009861,2021-05-05,Web,Completed,85.26,38.21,47.050000000000004
T0028516,C008300,2021-05-05,Web,Completed,333.7,170.32,163.38
T0044183,C002614,2021-05-06,Partner,Returned,55.02,22.81,32.21000000000001
T0006741,C007371,2021-05-06,Web,Completed,329.8,124.95,204.85000000000002
T0005617,C008164,2021-05-06,Partner,Returned,100.02,47.14,52.879999999999995
T0017975,C006069,2021-05-06,Web,Completed,338.47,112.08,226.39000000000004
T0038407,C007173,2021-05-06,Web,Returned,333.12,151.81,181.31
T0011568,C009805,2021-05-06,Web,Completed,181.53,119.84,61.69
T0037030,C006031,2021-05-06,Web,Cancelled,28.21,9.74,18.47
T0001103,C008571,2021-05-06,Partner,Returned,277.45,125.51,151.94
T0045511,C005186,2021-05-06,Web,Cancelled,332.26,162.69,169.57
T0004034,C006669,2021-05-06,Mobile,Completed,497.83,259.25,238.57999999999998
T0033056,C003601,2021-05-06,Store,Completed,81.57,47.37,34.199999999999996
T0001955,C005789,2021-05-06,Web,Completed,275.74,86.52,189.22000000000003
T0000551,C001490,2021-05-06,Mobile,Completed,112.22,56.69,55.53
T0018138,C007699,2021-05-06,Mobile,Completed,286.43,152.22,134.21
T0011837,C007635,2021-05-06,Store,Completed,314.87,113.2,201.67000000000002
T0011402,C001121,2021-05-07,Mobile,Completed,142.51,66.36,76.14999999999999
T0040788,C001271,2021-05-07,Web,Completed,191.96,113.93,78.03
T0007564,C005481,2021-05-07,Mobile,Completed,273.06,190.97,82.09
T0024192,C007480,2021-05-07,Web,Completed,171.0,75.44,95.56
T0009417,C007881,2021-05-07,Web,Completed,147.46,88.35,59.110000000000014
T0012579,C007932,2021-05-07,Web,Completed,60.31,34.36,25.950000000000003
T0038622,C001090,2021-05-07,Mobile,Completed,42.91,19.26,23.649999999999995
T0024793,C003797,2021-05-07,Mobile,Completed,304.71,179.5,125.20999999999998
T0014505,C002731,2021-05-07,Mobile,Completed,299.9,172.63,127.26999999999998
T0044204,C003390,2021-05-07,Store,Returned,24.49,7.64,16.849999999999998
T0017423,C006275,2021-05-07,Web,Returned,162.21,67.8,94.41000000000001
T0044465,C005216,2021-05-07,Web,Completed,320.58,211.94,108.63999999999999
T0028212,C005025,2021-05-07,Web,Completed,137.85,81.4,56.44999999999999
T0044220,C001389,2021-05-07,Web,Completed,477.89,282.17,195.71999999999997
T0021222,C006387,2021-05-07,Mobile,Cancelled,406.91,238.47,168.44000000000003
T0033909,C000199,2021-05-08,Mobile,Completed,122.11,37.97,84.14
T0023537,C001682,2021-05-08,Web,Completed,224.21,76.01,148.2
T0016529,C004362,2021-05-08,Store,Completed,157.01,71.13,85.88
T0042613,C008953,2021-05-08,Store,Completed,334.17,117.2,216.97000000000003
T0013892,C004351,2021-05-08,Mobile,Completed,65.32,40.24,25.07999999999999
T0017161,C002982,2021-05-08,Web,Completed,466.92,266.54,200.38
T0014963,C007442,2021-05-08,Store,Returned,119.24,73.89,45.349999999999994
T0024077,C001046,2021-05-08,Mobile,Cancelled,130.11,85.21,44.90000000000002
T0033911,C005046,2021-05-08,Store,Completed,127.85,70.25,57.599999999999994
T0020946,C006244,2021-05-08,Mobile,Returned,286.93,122.97,163.96
T0013870,C002543,2021-05-08,Mobile,Returned,422.24,203.44,218.8
T0013056,C002386,2021-05-08,Store,Completed,146.35,46.59,99.75999999999999
T0007715,C003042,2021-05-08,Store,Completed,46.73,16.07,30.659999999999997
T0039439,C002821,2021-05-08,Mobile,Completed,442.7,244.96,197.73999999999998
T0035832,C007633,2021-05-08,Store,Completed,247.91,137.93,109.97999999999999
T0021965,C000897,2021-05-08,Web,Completed,85.35,34.84,50.50999999999999
T0019598,C007716,2021-05-08,Web,Completed,21.48,9.09,12.39
T0041106,C001532,2021-05-08,Partner,Completed,158.13,64.3,93.83
T0012318,C007276,2021-05-09,Store,Completed,230.14,135.62,94.51999999999998
T0000504,C000280,2021-05-09,Store,Completed,198.6,96.25,102.35
T0043841,C004714,2021-05-09,Web,Completed,332.1,227.37,104.73000000000002
T0005796,C008755,2021-05-09,Store,Completed,92.76,55.75,37.010000000000005
T0014875,C004257,2021-05-09,Web,Completed,497.9,195.47,302.42999999999995
T0038985,C008673,2021-05-09,Mobile,Completed,386.42,221.38,165.04000000000002
T0022975,C007474,2021-05-09,Mobile,Completed,373.77,175.96,197.80999999999997
T0024043,C002289,2021-05-09,Store,Completed,249.87,111.38,138.49
T0036780,C000084,2021-05-09,Web,Returned,471.57,296.7,174.87
T0027673,C001233,2021-05-09,Mobile,Completed,494.0,170.5,323.5
T0008281,C007149,2021-05-09,Mobile,Completed,384.46,222.22,162.23999999999998
T0037199,C005541,2021-05-09,Web,Completed,134.25,85.23,49.019999999999996
T0039624,C009379,2021-05-09,Web,Completed,249.86,102.98,146.88
T0021763,C006496,2021-05-09,Store,Completed,369.87,252.13,117.74000000000001
T0003046,C003428,2021-05-09,Store,Returned,274.62,105.03,169.59
T0040688,C006443,2021-05-09,Web,Completed,310.14,101.22,208.92
T0003726,C001634,2021-05-09,Mobile,Returned,186.3,56.88,129.42000000000002
T0020485,C002114,2021-05-09,Web,Returned,186.02,56.04,129.98000000000002
T0024723,C000616,2021-05-09,Web,Completed,303.99,134.97,169.02
T0044666,C000564,2021-05-10,Mobile,Completed,14.4,5.25,9.15
T0006163,C009510,2021-05-10,Mobile,Completed,357.18,240.61,116.57
T0046700,C000492,2021-05-10,Partner,Completed,41.15,24.31,16.84
T0047724,C006899,2021-05-10,Web,Completed,223.38,147.95,75.43
T0036521,C009129,2021-05-10,Mobile,Completed,68.27,39.18,29.089999999999996
T0040801,C005628,2021-05-10,Mobile,Completed,343.24,179.09,164.15
T0023372,C009206,2021-05-10,Partner,Returned,435.56,264.85,170.70999999999998
T0020611,C009211,2021-05-10,Store,Completed,429.72,226.27,203.45000000000002
T0003095,C005620,2021-05-10,Mobile,Completed,389.9,166.07,223.82999999999998
T0011753,C001323,2021-05-10,Web,Completed,77.79,25.94,51.85000000000001
T0007927,C001581,2021-05-10,Web,Completed,411.17,149.57,261.6
T0037708,C009131,2021-05-10,Web,Returned,101.28,61.11,40.17
T0000351,C009780,2021-05-10,Store,Completed,348.22,182.48,165.74000000000004
T0011997,C000957,2021-05-10,Partner,Completed,429.99,177.1,252.89000000000001
T0033807,C008423,2021-05-10,Web,Completed,64.33,22.21,42.12
T0047839,C006042,2021-05-10,Mobile,Completed,156.02,94.57,61.45000000000002
T0003098,C003833,2021-05-10,Mobile,Completed,145.71,98.45,47.260000000000005
T0025314,C008761,2021-05-10,Web,Completed,402.75,267.13,135.62
T0044656,C000112,2021-05-10,Store,Completed,217.78,113.65,104.13
T0019747,C006714,2021-05-10,Store,Completed,11.69,7.14,4.55
T0014513,C003461,2021-05-10,Store,Completed,481.09,217.25,263.84
T0018503,C009590,2021-05-10,Partner,Completed,279.07,165.28,113.78999999999999
T0006331,C005854,2021-05-10,Store,Completed,189.6,118.65,70.94999999999999
T0016831,C004578,2021-05-10,Store,Completed,90.28,47.15,43.13
T0015842,C001157,2021-05-10,Mobile,Cancelled,329.14,203.52,125.61999999999998
T0016002,C004696,2021-05-10,Web,Completed,44.6,21.11,23.490000000000002
T0026174,C008962,2021-05-10,Partner,Cancelled,283.93,111.71,172.22000000000003
T0042785,C002216,2021-05-10,Web,Completed,103.21,70.24,32.97
T0036161,C009868,2021-05-10,Mobile,Completed,402.47,165.57,236.90000000000003
T0039671,C002062,2021-05-10,Partner,Completed,65.0,23.92,41.08
T0014741,C002634,2021-05-11,Mobile,Completed,385.81,245.62,140.19
T0043464,C004989,2021-05-11,Web,Cancelled,413.48,287.31,126.17000000000002
T0041785,C009731,2021-05-11,Web,Completed,74.14,49.57,24.57
T0039244,C006111,2021-05-11,Mobile,Cancelled,357.81,213.03,144.78
T0019112,C003903,2021-05-11,Web,Completed,382.11,166.97,215.14000000000001
T0022072,C001933,2021-05-11,Mobile,Completed,452.23,212.0,240.23000000000002
T0033710,C001847,2021-05-11,Web,Returned,316.41,195.24,121.17000000000002
T0039849,C003265,2021-05-11,Web,Completed,154.6,90.26,64.33999999999999
T0007218,C002576,2021-05-11,Web,Completed,19.17,11.82,7.350000000000001
T0029451,C000953,2021-05-11,Store,Completed,358.37,114.94,243.43
T0027088,C000106,2021-05-11,Web,Completed,253.27,85.3,167.97000000000003
T0047908,C005869,2021-05-11,Web,Completed,163.03,63.2,99.83
T0003982,C009747,2021-05-11,Web,Completed,139.91,50.25,89.66
T0047104,C003153,2021-05-11,Store,Completed,268.36,155.4,112.96000000000001
T0036157,C007170,2021-05-11,Store,Completed,364.6,217.38,147.22000000000003
T0024351,C003665,2021-05-11,Partner,Completed,55.77,34.43,21.340000000000003
T0025046,C005913,2021-05-11,Store,Completed,49.15,18.35,30.799999999999997
T0031138,C000246,2021-05-11,Web,Completed,202.96,130.16,72.80000000000001
T0025343,C006779,2021-05-11,Web,Completed,318.11,156.67,161.44000000000003
T0041921,C008525,2021-05-11,Store,Completed,256.26,92.48,163.77999999999997
T0002070,C008874,2021-05-12,Store,Completed,94.41,56.57,37.839999999999996
T0032330,C003284,2021-05-12,Partner,Completed,391.84,195.67,196.17
T0022645,C001938,2021-05-12,Mobile,Completed,193.37,114.46,78.91000000000001
T0024965,C002862,2021-05-12,Web,Returned,440.38,274.76,165.62
T0005536,C009845,2021-05-12,Mobile,Completed,226.62,71.02,155.60000000000002
T0024493,C001569,2021-05-12,Web,Completed,196.57,102.29,94.27999999999999
T0043045,C001168,2021-05-12,Web,Completed,232.1,122.98,109.11999999999999
T0034041,C000578,2021-05-12,Web,Completed,449.67,276.52,173.15000000000003
T0024461,C000754,2021-05-12,Web,Completed,412.59,246.07,166.51999999999998
T0037256,C004412,2021-05-12,Store,Completed,31.65,12.36,19.29
T0011110,C007133,2021-05-12,Mobile,Cancelled,82.28,46.17,36.11
T0002697,C003250,2021-05-12,Mobile,Completed,480.67,167.88,312.79
T0033966,C000950,2021-05-12,Mobile,Completed,342.26,151.53,190.73
T0020675,C008437,2021-05-12,Mobile,Completed,297.07,202.97,94.1
T0049005,C003311,2021-05-12,Mobile,Completed,81.5,51.94,29.560000000000002
T0036742,C001647,2021-05-12,Web,Completed,235.5,91.26,144.24
T0030000,C003155,2021-05-12,Web,Completed,370.85,237.82,133.03000000000003
T0038145,C003741,2021-05-12,Web,Completed,84.16,49.83,34.33
T0031856,C004475,2021-05-12,Store,Completed,95.2,62.69,32.510000000000005
T0011333,C009410,2021-05-12,Store,Completed,371.11,207.23,163.88000000000002
T0043074,C007635,2021-05-12,Store,Completed,345.43,133.64,211.79000000000002
T0008800,C005295,2021-05-12,Partner,Completed,288.68,142.49,146.19
T0033463,C004592,2021-05-12,Mobile,Completed,343.99,151.75,192.24
T0041270,C007001,2021-05-13,Mobile,Completed,406.44,152.89,253.55
T0015065,C001098,2021-05-13,Mobile,Completed,341.71,211.91,129.79999999999998
T0009570,C000923,2021-05-13,Web,Completed,335.96,101.9,234.05999999999997
T0017141,C008087,2021-05-13,Web,Cancelled,428.89,184.33,244.55999999999997
T0040189,C001290,2021-05-13,Web,Completed,417.45,278.32,139.13
T0016405,C002116,2021-05-13,Web,Completed,179.53,101.61,77.92
T0048723,C002272,2021-05-13,Web,Completed,10.19,3.22,6.969999999999999
T0047008,C006410,2021-05-13,Web,Returned,146.93,67.32,79.61000000000001
T0042298,C004078,2021-05-13,Web,Completed,418.74,236.78,181.96
T0046780,C003700,2021-05-13,Partner,Returned,234.22,103.76,130.45999999999998
T0000528,C004199,2021-05-13,Web,Completed,196.89,83.21,113.67999999999999
T0009340,C007642,2021-05-13,Web,Cancelled,17.36,10.34,7.02
T0033154,C007150,2021-05-13,Web,Completed,375.87,242.42,133.45000000000002
T0038393,C006922,2021-05-13,Mobile,Completed,108.51,64.1,44.41000000000001
T0039101,C005873,2021-05-13,Web,Completed,10.94,6.12,4.819999999999999
T0026197,C006394,2021-05-13,Web,Completed,131.58,77.75,53.83000000000001
T0037237,C000505,2021-05-13,Mobile,Returned,446.26,181.47,264.78999999999996
T0022513,C001695,2021-05-13,Mobile,Completed,284.76,189.04,95.72
T0004655,C007968,2021-05-13,Store,Completed,344.26,146.73,197.53
T0010892,C001816,2021-05-13,Mobile,Completed,166.1,89.12,76.97999999999999
T0028885,C004521,2021-05-14,Mobile,Returned,477.7,256.6,221.09999999999997
T0029908,C002540,2021-05-14,Store,Completed,168.38,89.73,78.64999999999999
T0040471,C002065,2021-05-14,Web,Completed,465.64,196.93,268.71
T0013269,C002145,2021-05-14,Partner,Cancelled,166.21,85.83,80.38000000000001
T0036143,C002944,2021-05-14,Web,Completed,336.92,147.23,189.69000000000003
T0014277,C006949,2021-05-14,Web,Completed,406.02,220.35,185.67
T0023873,C003420,2021-05-14,Web,Completed,293.79,106.66,187.13000000000002
T0006771,C003010,2021-05-14,Mobile,Completed,405.74,190.62,215.12
T0040072,C006631,2021-05-14,Store,Completed,258.83,78.5,180.32999999999998
T0047213,C002894,2021-05-14,Mobile,Completed,214.51,116.78,97.72999999999999
T0005435,C005526,2021-05-14,Store,Completed,61.36,38.0,23.36
T0041826,C008034,2021-05-14,Web,Completed,20.36,8.08,12.28
T0012970,C000081,2021-05-14,Web,Completed,435.4,217.16,218.23999999999998
T0014365,C003278,2021-05-14,Store,Completed,394.48,211.81,182.67000000000002
T0023676,C003252,2021-05-14,Store,Completed,246.52,131.72,114.80000000000001
T0010279,C005327,2021-05-14,Mobile,Completed,386.3,167.74,218.56
T0038040,C002785,2021-05-14,Web,Completed,129.9,39.73,90.17000000000002
T0039798,C004267,2021-05-14,Mobile,Completed,82.31,46.07,36.24
T0042649,C009512,2021-05-14,Web,Completed,409.51,283.62,125.88999999999999
T0009964,C001713,2021-05-14,Web,Completed,433.42,196.9,236.52
T0036550,C008141,2021-05-14,Store,Returned,72.05,23.26,48.78999999999999
T0000208,C009515,2021-05-15,Mobile,Returned,421.05,234.58,186.47
T0014953,C001858,2021-05-15,Mobile,Completed,476.37,154.22,322.15
T0032494,C005198,2021-05-15,Web,Completed,272.63,110.48,162.14999999999998
T0005920,C000614,2021-05-15,Web,Completed,281.35,182.82,98.53000000000003
T0048682,C002703,2021-05-15,Store,Completed,135.73,77.15,58.579999999999984
T0039802,C002932,2021-05-15,Web,Completed,147.83,54.32,93.51000000000002
T0026838,C003972,2021-05-15,Web,Completed,37.44,19.99,17.45
T0018046,C000390,2021-05-15,Web,Returned,48.67,29.14,19.53
T0048431,C005653,2021-05-15,Web,Cancelled,282.78,136.94,145.83999999999997
T0001282,C002428,2021-05-15,Web,Returned,160.2,78.77,81.42999999999999
T0018440,C008806,2021-05-15,Mobile,Completed,436.85,291.24,145.61
T0006275,C005300,2021-05-15,Mobile,Completed,131.82,88.46,43.36
T0024088,C006458,2021-05-15,Web,Completed,208.55,108.01,100.54
T0042768,C002818,2021-05-15,Mobile,Completed,94.57,63.55,31.019999999999996
T0000172,C008915,2021-05-15,Partner,Completed,292.36,97.14,195.22000000000003
T0046958,C000291,2021-05-15,Mobile,Completed,410.38,194.28,216.1
T0000657,C001307,2021-05-15,Partner,Completed,360.26,220.59,139.67
T0035219,C009048,2021-05-15,Partner,Completed,47.98,19.66,28.319999999999997
T0027454,C009491,2021-05-15,Web,Completed,236.05,142.97,93.08000000000001
T0033784,C002874,2021-05-15,Web,Completed,476.88,247.74,229.14
T0027797,C008472,2021-05-15,Web,Completed,152.34,64.67,87.67
T0029757,C004926,2021-05-15,Mobile,Completed,340.09,105.62,234.46999999999997
T0023077,C004664,2021-05-15,Mobile,Cancelled,334.62,190.82,143.8
T0014173,C002303,2021-05-16,Partner,Completed,449.04,151.03,298.01
T0019567,C003156,2021-05-16,Store,Returned,493.14,230.88,262.26
T0043728,C008092,2021-05-16,Web,Completed,40.9,15.97,24.93
T0004090,C005126,2021-05-16,Web,Completed,300.28,119.86,180.41999999999996
T0027333,C008705,2021-05-16,Mobile,Completed,207.48,115.55,91.92999999999999
T0024006,C007462,2021-05-16,Web,Cancelled,105.34,51.57,53.77
T0011602,C003338,2021-05-16,Partner,Completed,354.63,134.49,220.14
T0032369,C006707,2021-05-16,Web,Completed,487.2,290.97,196.22999999999996
